trade_id,market_id,event_id,trade_ts,buyer_trader_id,seller_trader_id,buy_order_id,sell_order_id,outcome,price,size_shares,notional_usdc,aggressor_side,buyer_fee_usdc,seller_fee_usdc,spread_at_trade_bps,midpoint_before,midpoint_after,signed_price_change_bps,onchain_settlement_delay_s,match_engine_latency_ms,is_self_trade_flag,same_builder_code_flag,price_improvement_bps,queue_position_estimate,seq_num,trade_date
trd_003336,mkt_030,evt_030,2026-01-19 16:14:09,tr_0158,tr_0293,ord_BMO4RE8X8ESX,ord_5IPLIAF9OZ9D,YES,0.401,0.33,0.13,BUY,0.0002,0.0001,31,0.404,0.399,-54,40,45,False,False,8,3,3336,2026-01-19
trd_007015,mkt_042,evt_042,2026-01-19 16:14:55,tr_0177,tr_0077,ord_GJGH39T788XC,ord_SWKPU0KRLOX7,NO,0.481,70.87,34.05,SELL,0.0341,0.0136,90,0.486,0.478,-80,64,81,False,False,18,39,7015,2026-01-19
trd_003291,mkt_008,evt_008,2026-01-19 16:43:23,tr_0327,tr_0197,ord_2C31AZWKX277,ord_AALJQQBC2HPZ,YES,0.468,7.85,3.68,BUY,0.0018,0.0,87,0.44,0.459,188,95,96,False,False,-5,23,3291,2026-01-19
trd_003270,mkt_048,evt_048,2026-01-19 16:48:30,tr_0292,tr_0346,ord_LS36YMJZICL5,ord_Y84ZW52G09LB,YES,0.048,93.21,4.48,SELL,0.0045,0.0018,95,0.049,0.059,100,93,65,False,True,-8,22,3270,2026-01-19
trd_002221,mkt_026,evt_026,2026-01-19 16:53:35,tr_0340,tr_0330,ord_75URR84L0XYT,ord_6U1V1DFKRJH5,YES,0.989,18.64,18.44,SELL,0.0184,0.0,19,0.967,0.989,215,94,59,False,False,8,25,2221,2026-01-19
trd_000918,mkt_029,evt_029,2026-01-19 17:17:54,tr_0030,tr_0059,ord_4MGBN2EJ0SRC,ord_T9EFUYN8GV9B,YES,0.671,32.79,21.99,BUY,0.022,0.0088,95,0.695,0.689,-56,125,97,False,True,-11,27,918,2026-01-19
trd_003192,mkt_033,evt_033,2026-01-19 17:18:22,tr_0017,tr_0292,ord_UDBVAKXAQZXU,ord_4SF5JXNR3EMP,YES,0.051,32.59,1.66,SELL,0.0017,0.0013,140,0.057,0.053,-37,87,110,False,False,-6,83,3192,2026-01-19
trd_001891,mkt_014,evt_014,2026-01-19 17:20:17,tr_0178,tr_0078,ord_RJUT3U443142,ord_QNN6K2OZ8GJB,NO,0.14,7.08,0.99,BUY,0.0005,0.0008,47,0.169,0.137,-321,87,17,False,False,11,34,1891,2026-01-19
trd_002451,mkt_040,evt_040,2026-01-19 17:42:34,tr_0206,tr_0224,ord_6C96D8GY4TTT,ord_FBN2OTMNQ8KQ,YES,0.325,5.0,1.63,BUY,0.0024,0.0,100,0.305,0.318,131,63,46,False,False,0,49,2451,2026-01-19
trd_001939,mkt_040,evt_040,2026-01-19 17:50:33,tr_0037,tr_0073,ord_K86TPKIOK01F,ord_SPAC5KQ3GQ9Z,YES,0.345,9.46,3.26,BUY,0.0016,0.0,74,0.353,0.349,-49,89,26,False,False,-23,46,1939,2026-01-19
trd_002098,mkt_015,evt_015,2026-01-19 17:51:23,tr_0352,tr_0244,ord_22PSRCA8L1H3,ord_F8MY2JIKTH3O,NO,0.309,17.12,5.29,SELL,0.0106,0.0011,70,0.294,0.323,284,16,57,False,False,-14,7,2098,2026-01-19
trd_005068,mkt_002,evt_002,2026-01-19 17:54:57,tr_0160,tr_0316,ord_63OC8WGMYQ05,ord_86PCRTB78ZIE,YES,0.404,6.91,2.79,SELL,0.0042,0.0011,96,0.411,0.412,15,39,69,False,False,12,46,5068,2026-01-19
trd_001744,mkt_048,evt_048,2026-01-19 18:13:02,tr_0333,tr_0217,ord_6OR3BYXYJL2T,ord_05SD5RRPV12T,NO,0.055,23.0,1.27,BUY,0.0013,0.0008,2,0.052,0.07,178,51,71,False,False,-12,20,1744,2026-01-19
trd_001517,mkt_040,evt_040,2026-01-19 18:28:13,tr_0116,tr_0090,ord_I25TLOBXYYK6,ord_XM3KN4PLKKD3,YES,0.467,0.45,0.21,SELL,0.0002,0.0,116,0.488,0.478,-101,26,50,False,False,-3,20,1517,2026-01-19
trd_001608,mkt_007,evt_007,2026-01-19 18:31:59,tr_0219,tr_0097,ord_0FE36B3BASU6,ord_P5UCF7W39Y5P,YES,0.153,13.88,2.12,SELL,0.0032,0.0013,133,0.192,0.149,-433,48,58,False,False,5,33,1608,2026-01-19
trd_001664,mkt_009,evt_009,2026-01-19 18:48:11,tr_0202,tr_0207,ord_YDW2FX7E4PIW,ord_259OH9Y8S3EX,YES,0.984,2.11,2.08,SELL,0.0,0.0008,48,0.987,0.987,7,142,67,False,False,3,34,1664,2026-01-19
trd_004721,mkt_021,evt_021,2026-01-19 18:52:13,tr_0188,tr_0135,ord_42YZS5DG59IT,ord_1HO5JSCYDNF7,YES,0.883,43.1,38.07,SELL,0.0761,0.0152,40,0.897,0.892,-48,72,141,False,False,-8,71,4721,2026-01-19
trd_006708,mkt_002,evt_002,2026-01-19 19:08:37,tr_0201,tr_0289,ord_WWUZL1VAHIAZ,ord_ICBZ2MRCD9C0,NO,0.567,3.5,1.98,BUY,0.002,0.0,23,0.555,0.563,75,14,165,False,False,-3,25,6708,2026-01-19
trd_005091,mkt_028,evt_028,2026-01-19 19:14:53,tr_0044,tr_0089,ord_UQ3188RFOJBP,ord_MLCR7N8BFI7V,NO,0.623,18.13,11.29,SELL,0.0169,0.0068,82,0.631,0.619,-127,60,26,False,True,-10,41,5091,2026-01-19
trd_000728,mkt_042,evt_042,2026-01-19 19:18:14,tr_0125,tr_0268,ord_GPD9YH7T4U2Y,ord_3MHR9QUWAKTM,NO,0.288,0.3,0.09,SELL,0.0001,0.0,56,0.292,0.281,-102,147,32,False,False,2,20,728,2026-01-19
trd_001933,mkt_007,evt_007,2026-01-19 19:35:17,tr_0247,tr_0292,ord_P0HX8KHDUVND,ord_63QALX1IOH3B,NO,0.107,15.97,1.71,SELL,0.0026,0.0014,34,0.142,0.104,-372,51,51,False,False,2,21,1933,2026-01-19
trd_003735,mkt_009,evt_009,2026-01-19 19:38:12,tr_0139,tr_0287,ord_MLUW28DE8R3R,ord_3AVSNOTFPFIO,NO,0.906,42.85,38.84,SELL,0.0388,0.0078,45,0.891,0.919,273,138,75,False,False,16,93,3735,2026-01-19
trd_003198,mkt_009,evt_009,2026-01-19 19:40:33,tr_0333,tr_0316,ord_QLODZBGP41YQ,ord_BN4APFNEDYGD,YES,0.881,0.87,0.77,SELL,0.0008,0.0003,1,0.893,0.883,-98,34,60,False,False,-8,81,3198,2026-01-19
trd_001722,mkt_047,evt_047,2026-01-19 19:41:30,tr_0242,tr_0225,ord_4B0NCU78N9BX,ord_FFXYT7VKUI3O,YES,0.686,2.03,1.39,SELL,0.0021,0.0,32,0.702,0.681,-217,92,102,False,False,20,6,1722,2026-01-19
trd_007380,mkt_027,evt_027,2026-01-19 19:45:35,tr_0211,tr_0026,ord_WP668Z2VEQNV,ord_M9PJMSE6BSQ1,NO,0.804,0.01,0.01,BUY,0.0,0.0,117,0.796,0.786,-106,40,23,False,False,23,45,7380,2026-01-19
trd_005721,mkt_002,evt_002,2026-01-19 19:45:52,tr_0081,tr_0313,ord_IMNHDOLF10YN,ord_NVE6VAD51S97,YES,0.518,40.0,20.72,BUY,0.0207,0.0041,78,0.512,0.538,255,228,35,False,False,-3,4,5721,2026-01-19
trd_000248,mkt_001,evt_001,2026-01-19 19:54:52,tr_0344,tr_0012,ord_JWRHBI1S0PYZ,ord_2ZEOEGN9D80D,NO,0.524,20.36,10.67,BUY,0.0107,0.0043,9,0.508,0.518,105,50,71,False,False,-13,90,248,2026-01-19
trd_007509,mkt_002,evt_002,2026-01-19 20:04:23,tr_0211,tr_0292,ord_00NT0O36YFKY,ord_5WFOMJG0M3FT,NO,0.491,24.17,11.87,SELL,0.0119,0.0095,30,0.491,0.491,-1,9,35,False,False,0,14,7509,2026-01-19
trd_004243,mkt_037,evt_037,2026-01-19 20:12:22,tr_0108,tr_0133,ord_ZR5Q8W29KYOP,ord_LN2PWWKSOIH8,NO,0.292,23.99,7.01,SELL,0.007,0.0014,10,0.269,0.292,228,27,136,False,False,3,85,4243,2026-01-19
trd_002631,mkt_048,evt_048,2026-01-19 20:44:42,tr_0087,tr_0131,ord_ELW53892EQAV,ord_3OH8EIUQM85C,NO,0.032,10.69,0.34,SELL,0.0007,0.0001,99,0.029,0.038,90,37,102,False,False,-5,28,2631,2026-01-19
trd_007854,mkt_029,evt_029,2026-01-19 20:57:53,tr_0292,tr_0001,ord_XOO5TQNM94X1,ord_9C6V2NQ51EYO,YES,0.674,3.69,2.49,BUY,0.0025,0.0,62,0.67,0.669,-15,84,69,False,False,13,18,7854,2026-01-19
trd_000788,mkt_040,evt_040,2026-01-19 21:05:51,tr_0292,tr_0142,ord_ORP5E4H069FB,ord_8EOIME1I3SA8,NO,0.568,19.47,11.07,SELL,0.0111,0.0022,61,0.587,0.563,-244,40,26,False,False,5,45,788,2026-01-19
trd_001443,mkt_044,evt_044,2026-01-19 21:10:00,tr_0320,tr_0105,ord_56H05LOWZ4XO,ord_KCVIQWV2250S,YES,0.118,0.39,0.05,SELL,0.0,0.0,54,0.12,0.135,157,285,63,False,False,22,87,1443,2026-01-19
trd_006816,mkt_035,evt_035,2026-01-19 21:14:24,tr_0029,tr_0258,ord_SN7UJK9AJWM1,ord_36GDXDHXG71O,YES,0.414,108.18,44.83,BUY,0.0448,0.0269,38,0.409,0.433,240,30,72,False,False,18,79,6816,2026-01-19
trd_007009,mkt_047,evt_047,2026-01-19 21:18:26,tr_0304,tr_0057,ord_YZ91ZNPTVRS4,ord_2PCQWWZL0NGU,NO,0.367,5.86,2.15,BUY,0.0,0.0004,33,0.358,0.369,109,108,181,False,True,-10,37,7009,2026-01-19
trd_003840,mkt_026,evt_026,2026-01-19 21:20:12,tr_0296,tr_0088,ord_MP3CFZE3CRL2,ord_NQ30CXS0BHRX,YES,0.816,25.72,21.0,BUY,0.042,0.0,54,0.818,0.827,90,114,40,False,True,3,35,3840,2026-01-19
trd_000706,mkt_014,evt_014,2026-01-19 21:27:02,tr_0263,tr_0001,ord_IAUHY1P11RG3,ord_BBXFP1UMJAPY,NO,0.087,0.53,0.05,BUY,0.0,0.0,3,0.075,0.099,246,63,24,False,False,-7,30,706,2026-01-19
trd_005039,mkt_016,evt_016,2026-01-19 21:33:07,tr_0090,tr_0232,ord_KWDYVDBP3VC5,ord_6INWURWUHB4Q,YES,0.793,5.29,4.2,BUY,0.0042,0.0017,143,0.804,0.796,-87,28,71,False,False,-14,11,5039,2026-01-19
trd_005203,mkt_002,evt_002,2026-01-19 21:59:56,tr_0080,tr_0188,ord_PQ7NNH0MB6MO,ord_4ME7EOPUFVI1,NO,0.49,5.0,2.45,BUY,0.0024,0.0005,53,0.479,0.497,185,14,58,False,False,4,21,5203,2026-01-19
trd_004887,mkt_008,evt_008,2026-01-19 22:10:37,tr_0352,tr_0001,ord_KKA8H2E0KET7,ord_4E2C0WMDEONS,NO,0.617,1.5,0.93,BUY,0.0019,0.0,36,0.634,0.605,-298,44,62,False,False,21,21,4887,2026-01-19
trd_007799,mkt_030,evt_030,2026-01-19 22:23:31,tr_0277,tr_0167,ord_B9PKGOJLHKU6,ord_1CSXXDSVM7FK,NO,0.271,12.39,3.35,BUY,0.0017,0.0013,110,0.286,0.283,-29,58,45,False,True,-4,27,7799,2026-01-19
trd_000530,mkt_016,evt_016,2026-01-19 22:31:29,tr_0109,tr_0315,ord_YE3AJ4XKZOZO,ord_E3JUYT82Z4JS,NO,0.546,6.7,3.66,BUY,0.0073,0.0022,54,0.549,0.547,-19,422,47,False,False,0,11,530,2026-01-19
trd_002424,mkt_009,evt_009,2026-01-19 22:33:32,tr_0183,tr_0085,ord_XDBJKEFVB13H,ord_CUOZRF7KPYEM,NO,0.856,5.15,4.41,BUY,0.0,0.0018,106,0.845,0.853,80,58,74,False,False,-3,42,2424,2026-01-19
trd_006296,mkt_009,evt_009,2026-01-19 22:35:37,tr_0246,tr_0316,ord_AEJBOOIQOXPE,ord_91NYGV3Z9M7R,YES,0.794,1.32,1.05,BUY,0.0005,0.0004,148,0.78,0.804,241,52,20,False,False,13,23,6296,2026-01-19
trd_005027,mkt_009,evt_009,2026-01-19 22:37:02,tr_0320,tr_0337,ord_ZM3ZIG4ISQ4M,ord_GLBFY9RVHQ2T,NO,0.871,19.16,16.7,BUY,0.0167,0.0,76,0.893,0.873,-199,245,26,False,False,-7,46,5027,2026-01-19
trd_003573,mkt_033,evt_033,2026-01-19 22:40:23,tr_0131,tr_0333,ord_OZID4V8EYKHG,ord_L4TU160GC57D,YES,0.093,0.3,0.03,SELL,0.0,0.0,28,0.051,0.092,406,27,40,False,False,-14,74,3573,2026-01-19
trd_004355,mkt_014,evt_014,2026-01-19 22:40:29,tr_0244,tr_0046,ord_GRCV795NLTOC,ord_AIDL0IP7ALO9,NO,0.191,22.84,4.35,SELL,0.0087,0.0,41,0.175,0.193,185,69,45,False,False,-7,40,4355,2026-01-19
trd_002266,mkt_029,evt_029,2026-01-19 22:50:36,tr_0233,tr_0090,ord_K6OKBF43KKVY,ord_Q9BW5531Y7I0,NO,0.634,0.97,0.61,BUY,0.0012,0.0,28,0.624,0.628,31,132,54,False,False,3,8,2266,2026-01-19
trd_005571,mkt_044,evt_044,2026-01-19 22:50:38,tr_0340,tr_0287,ord_A8AD9DZHJLOY,ord_M8BW4VNJ6IZY,NO,0.166,4.64,0.77,SELL,0.0008,0.0002,51,0.161,0.147,-146,89,102,False,False,-3,101,5571,2026-01-19
trd_001799,mkt_041,evt_041,2026-01-19 22:51:48,tr_0205,tr_0209,ord_YE74M3BOJ340,ord_TJAU90FX86KG,YES,0.266,122.55,32.55,BUY,0.0163,0.0195,156,0.298,0.281,-170,193,59,False,False,1,67,1799,2026-01-19
trd_006637,mkt_031,evt_031,2026-01-19 22:56:20,tr_0292,tr_0236,ord_U74WHMRWMSV0,ord_GO5305EXIU2E,YES,0.71,23.83,16.92,BUY,0.0169,0.0068,87,0.704,0.7,-36,144,160,False,False,-6,38,6637,2026-01-19
trd_004074,mkt_042,evt_042,2026-01-19 23:01:31,tr_0103,tr_0186,ord_P0ZBRL9H6YHX,ord_J7XS7LPICCJL,NO,0.426,15.01,6.39,SELL,0.0096,0.0038,18,0.437,0.429,-80,71,19,False,False,-3,19,4074,2026-01-19
trd_005185,mkt_002,evt_002,2026-01-19 23:03:25,tr_0273,tr_0305,ord_SSDPDV6L8NTA,ord_46O29Y9DX4BU,NO,0.503,60.58,30.47,SELL,0.0305,0.0061,136,0.466,0.479,126,131,59,False,False,-28,17,5185,2026-01-19
trd_003239,mkt_016,evt_016,2026-01-19 23:09:06,tr_0150,tr_0078,ord_YOJ4UF133MVU,ord_04JP8DE8AC4Q,YES,0.663,2.72,1.8,SELL,0.0027,0.0014,29,0.662,0.677,143,124,39,False,False,-15,36,3239,2026-01-19
trd_003161,mkt_009,evt_009,2026-01-19 23:19:17,tr_0069,tr_0333,ord_Z8KLG04BDZJI,ord_8S6EGN13BEYD,YES,0.885,9.4,8.32,BUY,0.0125,0.005,41,0.898,0.893,-53,38,51,False,False,17,11,3161,2026-01-19
trd_005075,mkt_016,evt_016,2026-01-19 23:23:06,tr_0358,tr_0016,ord_ROR0GQLTQK3F,ord_AJ8RQVLTIHN9,YES,0.772,8.01,6.19,SELL,0.0031,0.0049,71,0.78,0.767,-126,130,37,False,False,-11,43,5075,2026-01-19
trd_002779,mkt_021,evt_021,2026-01-19 23:27:44,tr_0006,tr_0216,ord_ANPDCGR6YUAX,ord_AJQMA9HMNFXW,NO,0.637,0.2,0.13,BUY,0.0001,0.0001,23,0.657,0.637,-192,101,111,False,False,-5,10,2779,2026-01-19
trd_005359,mkt_015,evt_015,2026-01-19 23:47:03,tr_0210,tr_0070,ord_1W2PP71ZG9OH,ord_Y1C3RGZCD7C1,YES,0.498,2.76,1.37,BUY,0.0021,0.0005,134,0.524,0.5,-234,21,58,False,False,3,37,5359,2026-01-19
trd_005266,mkt_042,evt_042,2026-01-19 23:52:54,tr_0174,tr_0050,ord_AQQMRE0C02GS,ord_F6ZJZ2Q05YX6,NO,0.474,3.91,1.85,BUY,0.0019,0.0004,122,0.473,0.497,235,332,34,False,False,1,30,5266,2026-01-19
trd_005705,mkt_008,evt_008,2026-01-20 00:01:58,tr_0294,tr_0053,ord_0SAQPP541VKV,ord_6H9EN18GH3LD,YES,0.763,59.91,45.72,BUY,0.0457,0.0091,64,0.776,0.762,-137,182,43,False,False,7,8,5705,2026-01-20
trd_003378,mkt_009,evt_009,2026-01-20 00:17:20,tr_0165,tr_0137,ord_DEJQK097XDL5,ord_N0JZX2ZRSBZV,NO,0.809,1.94,1.57,BUY,0.0016,0.0013,77,0.818,0.817,-3,32,112,False,False,0,9,3378,2026-01-20
trd_000861,mkt_042,evt_042,2026-01-20 00:20:09,tr_0162,tr_0333,ord_J3DR0YGMW9NB,ord_FE7JCEF82DL8,YES,0.33,15.16,5.01,SELL,0.005,0.003,85,0.334,0.33,-36,141,67,False,False,7,18,861,2026-01-20
trd_006477,mkt_048,evt_048,2026-01-20 00:28:00,tr_0001,tr_0197,ord_TH7IJLQGGB8Q,ord_Q34S4KHVPRSI,YES,0.136,39.31,5.33,BUY,0.008,0.0,141,0.138,0.133,-47,189,50,False,False,-8,37,6477,2026-01-20
trd_001300,mkt_042,evt_042,2026-01-20 01:00:47,tr_0290,tr_0160,ord_5I016G8W37LT,ord_EZTQ3Z89LOWF,YES,0.349,20.44,7.14,BUY,0.0036,0.0029,129,0.373,0.349,-239,80,63,False,False,4,22,1300,2026-01-20
trd_007892,mkt_022,evt_022,2026-01-20 01:05:37,tr_0261,tr_0137,ord_1VR096NLQE5F,ord_T7DAC5RD5XF8,NO,0.496,0.25,0.12,BUY,0.0001,0.0001,89,0.504,0.476,-274,42,47,False,False,10,29,7892,2026-01-20
trd_004241,mkt_048,evt_048,2026-01-20 01:08:22,tr_0292,tr_0029,ord_QL7J5FY4GOY9,ord_5UCPM5UYV6JE,YES,0.099,19.38,1.93,BUY,0.0019,0.0004,125,0.124,0.126,16,49,111,False,False,-3,65,4241,2026-01-20
trd_003758,mkt_040,evt_040,2026-01-20 01:09:16,tr_0006,tr_0324,ord_NE0GJUD9SSKD,ord_24DKGK0ZSZU2,YES,0.288,1.04,0.3,SELL,0.0001,0.0,111,0.271,0.296,258,37,94,False,False,-11,29,3758,2026-01-20
trd_001196,mkt_016,evt_016,2026-01-20 01:17:46,tr_0115,tr_0247,ord_FY7NL1981FKJ,ord_TDV9IC9WL82W,NO,0.536,0.01,0.01,BUY,0.0,0.0,61,0.495,0.554,587,49,48,False,False,-12,48,1196,2026-01-20
trd_004282,mkt_016,evt_016,2026-01-20 01:18:38,tr_0033,tr_0182,ord_KVC822KZ924T,ord_X4HW5S7JBPGF,NO,0.816,0.96,0.78,SELL,0.0016,0.0003,52,0.79,0.828,377,11,20,False,False,-5,32,4282,2026-01-20
trd_004076,mkt_015,evt_015,2026-01-20 01:28:08,tr_0300,tr_0234,ord_UQAU2UEGDM4F,ord_6PK1JSP4OCFL,YES,0.493,27.02,13.32,BUY,0.0133,0.0,15,0.489,0.492,25,137,53,False,False,-8,25,4076,2026-01-20
trd_003144,mkt_027,evt_027,2026-01-20 01:28:22,tr_0270,tr_0293,ord_3BTUN6QOWMN7,ord_1RYDGF7WJK1C,NO,0.348,14.65,5.1,SELL,0.0051,0.002,146,0.384,0.363,-215,53,43,False,False,-21,27,3144,2026-01-20
trd_005202,mkt_001,evt_001,2026-01-20 01:47:25,tr_0292,tr_0287,ord_EP0XSLZMKY7J,ord_7NQ1OBZKLW10,YES,0.812,11.77,9.55,SELL,0.0096,0.0019,11,0.799,0.804,57,46,43,False,False,-15,19,5202,2026-01-20
trd_006757,mkt_001,evt_001,2026-01-20 02:02:40,tr_0222,tr_0254,ord_2BQL8QZNM9TM,ord_5TPJN8F7K7FB,NO,0.87,34.19,29.73,BUY,0.0446,0.0119,65,0.837,0.876,385,14,46,False,False,-2,37,6757,2026-01-20
trd_000116,mkt_009,evt_009,2026-01-20 02:03:59,tr_0185,tr_0333,ord_6XFGCIIA0FLC,ord_6LAQ0JIE9EAA,YES,0.976,105.88,103.35,SELL,0.155,0.062,61,0.957,0.973,159,78,48,False,False,-1,15,116,2026-01-20
trd_005137,mkt_002,evt_002,2026-01-20 02:04:13,tr_0340,tr_0259,ord_B8FCGQ9VN6U4,ord_GIGOCWN8S0LU,NO,0.434,1.25,0.54,BUY,0.0005,0.0004,54,0.426,0.427,8,25,34,False,False,9,10,5137,2026-01-20
trd_004562,mkt_041,evt_041,2026-01-20 02:13:40,tr_0155,tr_0161,ord_DBZOL7LVBACW,ord_AD4QW4YO7S39,NO,0.259,5.36,1.39,BUY,0.0014,0.0008,74,0.231,0.253,211,64,44,False,False,0,14,4562,2026-01-20
trd_006419,mkt_008,evt_008,2026-01-20 02:17:18,tr_0317,tr_0085,ord_1ZBD3YTT2CZN,ord_PH2FC5GSCE7C,NO,0.656,1.03,0.68,BUY,0.0003,0.0003,109,0.666,0.656,-107,335,45,False,False,-11,27,6419,2026-01-20
trd_004158,mkt_009,evt_009,2026-01-20 02:22:22,tr_0035,tr_0333,ord_D39EL2M2YLAN,ord_5F91VAJLWPSP,YES,0.88,6.33,5.57,BUY,0.0056,0.0033,98,0.857,0.865,76,51,104,False,False,3,9,4158,2026-01-20
trd_000539,mkt_009,evt_009,2026-01-20 02:25:43,tr_0100,tr_0320,ord_43X1CXU3LX9C,ord_DDISIJNDWCE0,NO,0.99,35.58,35.22,SELL,0.0,0.0141,6,0.978,0.99,122,97,48,False,False,-20,8,539,2026-01-20
trd_006286,mkt_013,evt_013,2026-01-20 02:31:30,tr_0287,tr_0265,ord_YHJ9MKZ6VB8X,ord_JESEH8DB9GWG,NO,0.791,36.57,28.94,SELL,0.0145,0.0116,166,0.796,0.788,-78,147,31,False,False,0,48,6286,2026-01-20
trd_005945,mkt_009,evt_009,2026-01-20 02:35:38,tr_0011,tr_0104,ord_07WI9OUMDDBQ,ord_SY75O4B9CZVQ,YES,0.829,29.82,24.73,SELL,0.0,0.0099,17,0.813,0.835,218,152,50,False,False,14,62,5945,2026-01-20
trd_006404,mkt_009,evt_009,2026-01-20 02:37:44,tr_0016,tr_0292,ord_9FA3FOX41IZT,ord_TKDNFL3TT7KO,NO,0.756,130.03,98.28,BUY,0.1474,0.0786,90,0.77,0.757,-129,966,37,False,False,-10,48,6404,2026-01-20
trd_006944,mkt_001,evt_001,2026-01-20 02:52:43,tr_0010,tr_0344,ord_W9GRJS808LEZ,ord_VCU7PSCACHX9,YES,0.885,34.84,30.82,SELL,0.0462,0.0247,122,0.875,0.874,-17,59,70,False,False,7,38,6944,2026-01-20
trd_005984,mkt_007,evt_007,2026-01-20 02:56:29,tr_0179,tr_0071,ord_NBYC3DLTBRA1,ord_VAKJHIV429X9,YES,0.269,23.5,6.33,SELL,0.0063,0.0025,151,0.257,0.273,164,111,60,False,False,-18,44,5984,2026-01-20
trd_004811,mkt_047,evt_047,2026-01-20 03:04:20,tr_0023,tr_0087,ord_E0WPX389YCFW,ord_0FMI7PH2GHHI,YES,0.402,5.0,2.01,BUY,0.003,0.0012,38,0.371,0.402,306,151,90,False,False,17,21,4811,2026-01-20
trd_005683,mkt_002,evt_002,2026-01-20 03:09:08,tr_0051,tr_0011,ord_ACHORT8QGDD1,ord_BSVS0S6TWTGN,YES,0.515,32.98,16.97,BUY,0.017,0.0068,32,0.517,0.512,-54,158,22,False,False,-12,69,5683,2026-01-20
trd_001565,mkt_002,evt_002,2026-01-20 03:16:35,tr_0064,tr_0193,ord_XDK5GWMJLF7M,ord_0D1BLZHZNS3G,YES,0.537,13.5,7.25,SELL,0.0072,0.0029,4,0.523,0.539,156,73,47,False,False,15,27,1565,2026-01-20
trd_005925,mkt_013,evt_013,2026-01-20 03:20:49,tr_0267,tr_0205,ord_Z9WJGLYQFH93,ord_XQOY7EWS1HLF,NO,0.827,57.65,47.66,BUY,0.0953,0.0286,79,0.831,0.834,29,341,19,False,False,13,16,5925,2026-01-20
trd_001134,mkt_040,evt_040,2026-01-20 03:29:20,tr_0334,tr_0206,ord_OUCK2T2MAQ71,ord_KQTA27F2WCC5,YES,0.521,11.4,5.94,BUY,0.0,0.0012,43,0.53,0.52,-94,301,57,False,False,-26,11,1134,2026-01-20
trd_002496,mkt_001,evt_001,2026-01-20 03:37:07,tr_0301,tr_0194,ord_H7F7Q4KPNTPX,ord_XE9PH62EZK3F,NO,0.855,0.66,0.56,SELL,0.0006,0.0001,83,0.84,0.865,250,15,92,False,False,-6,14,2496,2026-01-20
trd_001774,mkt_009,evt_009,2026-01-20 03:39:55,tr_0190,tr_0091,ord_2URAW7IAA6Y8,ord_O0FECY2YYSMJ,YES,0.99,15.71,15.55,SELL,0.0078,0.0031,199,0.989,0.99,6,57,48,False,False,-13,68,1774,2026-01-20
trd_005963,mkt_009,evt_009,2026-01-20 03:53:56,tr_0205,tr_0321,ord_MY2KN3IKSD6S,ord_OAVILZU0ZIQW,YES,0.821,1.77,1.45,BUY,0.0007,0.0009,107,0.835,0.814,-209,27,46,False,False,5,21,5963,2026-01-20
trd_003703,mkt_042,evt_042,2026-01-20 04:11:40,tr_0128,tr_0223,ord_LD2QXFOKYZW9,ord_SKMH42T79019,YES,0.434,15.42,6.7,BUY,0.0033,0.0027,37,0.42,0.44,201,80,52,False,True,10,13,3703,2026-01-20
trd_006391,mkt_048,evt_048,2026-01-20 04:11:44,tr_0023,tr_0070,ord_SQQ641ELST5F,ord_BNVVQHQW4F6J,YES,0.107,21.62,2.31,SELL,0.0035,0.0009,81,0.128,0.119,-84,86,52,False,False,-5,5,6391,2026-01-20
trd_001532,mkt_042,evt_042,2026-01-20 04:14:41,tr_0333,tr_0325,ord_OWD8GDLZ513H,ord_OYFIIFFAJX39,NO,0.241,6.63,1.6,SELL,0.0016,0.0,61,0.242,0.225,-163,16,48,False,False,4,7,1532,2026-01-20
trd_001884,mkt_031,evt_031,2026-01-20 04:16:45,tr_0001,tr_0304,ord_21GQUYXN38FO,ord_XY2FVDUO7K3N,NO,0.6,16.98,10.18,BUY,0.0153,0.002,87,0.605,0.59,-144,27,18,False,False,-13,16,1884,2026-01-20
trd_004143,mkt_029,evt_029,2026-01-20 04:19:42,tr_0333,tr_0298,ord_DXU0FWRPWGTW,ord_3GBMZ25AEM23,YES,0.817,0.17,0.14,SELL,0.0001,0.0001,7,0.783,0.822,394,57,81,False,False,-13,41,4143,2026-01-20
trd_001213,mkt_015,evt_015,2026-01-20 04:28:19,tr_0011,tr_0292,ord_F70D6MKVBP9Z,ord_G9867AGWURUI,NO,0.253,3.61,0.91,SELL,0.0,0.0007,48,0.224,0.251,267,112,93,False,True,0,44,1213,2026-01-20
trd_004422,mkt_038,evt_038,2026-01-20 04:28:21,tr_0308,tr_0148,ord_SB38M7JKJN2N,ord_4N9IKEEEAZWI,NO,0.534,11.02,5.88,BUY,0.0088,0.0035,46,0.566,0.527,-395,49,82,False,False,24,7,4422,2026-01-20
trd_006464,mkt_016,evt_016,2026-01-20 04:37:50,tr_0333,tr_0143,ord_6TVTKD83RB8O,ord_H217261EBBL3,YES,0.631,5.59,3.53,BUY,0.0035,0.0014,98,0.638,0.638,-5,20,21,False,True,-10,37,6464,2026-01-20
trd_003552,mkt_016,evt_016,2026-01-20 04:52:43,tr_0090,tr_0188,ord_BT1E8R7XAVRO,ord_EM2CBZJDWYBY,NO,0.732,1.2,0.88,BUY,0.0009,0.0002,59,0.721,0.731,96,46,93,False,False,2,31,3552,2026-01-20
