session_id,trader_id,session_start,session_end,device_id,device_fingerprint_hash,device_type,os_name,browser_family,app_version,ip_address,ip_asn,ip_country,vpn_detected,tor_exit_detected,cookie_age_days,pageviews,avg_scroll_depth_pct,battery_pct_at_open,screen_resolution,locale_header,ab_test_bucket,push_permission,date
ses_3XE7V7ZQ2KJ8,tr_0255,2025-12-31 19:15:16,2025-12-31 19:17:18,dev_YJR06F37,fp_YH2ENAOZXYWA,tablet,Linux,Safari,3.0.0,53.219.169.159,15169,CA,False,False,145,19,61.0,79,1170x2532,de-DE,B,unknown,2025-12-31
ses_8B8ZUFJWFQ84,tr_0019,2025-12-31 19:44:27,2025-12-31 19:45:51,dev_GD5YSHGP,fp_Z91KMGQAW4TE,mobile_web,Linux,Edge,2.10.1,82.96.106.103,8075,AE,True,False,8,7,34.4,58,1280x720,de-DE,A,granted,2025-12-31
ses_PEGPDFDM713P,tr_0226,2025-12-31 20:12:17,2025-12-31 20:19:14,dev_VVQZAYJZ,fp_7T6DOHIU58OE,mobile_web,iOS,Safari,2.11.1,67.172.222.206,3320,US,False,False,108,5,43.3,36,1920x1080,de-DE,C,unknown,2025-12-31
ses_7OXTKR79U2C3,tr_0193,2025-12-31 22:38:14,2025-12-31 22:41:11,dev_WUZNQT7U,fp_4DWC9BL4OVD3,mobile_app,Windows,Safari,2.10.1,156.213.46.229,9009,AE,True,False,129,8,100.0,33,1170x2532,fr-FR,control,unknown,2025-12-31
ses_59WGGVYJ2JZO,tr_0020,2025-12-31 22:58:56,2025-12-31 23:09:01,dev_764UGEBV,fp_3ZJTCG7G2MVK,desktop,iOS,Edge,2.10.1,179.197.11.98,9009,AE,False,False,0,18,28.3,35,1920x1080,de-DE,B,granted,2025-12-31
ses_QNGWOEOL6C1F,tr_0065,2025-12-31 23:03:53,2025-12-31 23:13:32,dev_F6CATJQB,fp_4D2IDC3J0BHQ,desktop,macOS,Edge,2.11.1,41.138.154.208,8075,US,False,False,13,3,54.2,84,1920x1080,en-GB,B,granted,2025-12-31
ses_MTBVXYTDYG8S,tr_0314,2025-12-31 23:04:34,2025-12-31 23:12:08,dev_FS6W0SBJ,fp_6M8ISBVCCVZO,mobile_app,macOS,Firefox,2.11.1,24.200.73.112,15169,US,False,False,3,35,92.5,74,390x844,fr-FR,A,denied,2025-12-31
ses_5SFMZQRSJZO9,tr_0047,2025-12-31 23:54:16,2025-12-31 23:56:46,dev_8IBOQ18O,fp_VEUUR656EBJV,mobile_app,iOS,Chrome,3.0.0,98.37.102.205,16509,US,False,False,144,10,21.4,70,1280x720,fr-FR,B,granted,2025-12-31
ses_7F43SUO70WTJ,tr_0217,2026-01-01 00:18:04,2026-01-01 00:23:38,dev_HL936P9I,fp_7SUNT9QX3PBO,desktop,Linux,Edge,2.11.1,58.208.123.236,14618,US,False,False,92,37,83.3,12,1920x1080,en-US,A,unknown,2026-01-01
ses_EC65CE7NTU3H,tr_0235,2026-01-01 01:43:10,2026-01-01 01:49:51,dev_5BEPNPLF,fp_AZW2FB7IYK3L,desktop,Windows,AppWebView,2.11.0,185.21.66.149,63949,NL,False,False,120,88,55.8,23,1280x720,de-DE,C,denied,2026-01-01
ses_8JG2RZGHXIRJ,tr_0045,2026-01-01 02:12:49,2026-01-01 02:18:47,dev_6D60AJBV,fp_6JNSCZKM9X9E,desktop,Linux,Firefox,2.11.0,164.132.6.20,3320,PL,False,False,27,4,67.3,23,1536x864,fr-FR,B,unknown,2026-01-01
ses_KCP8OV5NWVSJ,tr_0010,2026-01-01 02:47:06,2026-01-01 02:48:29,dev_JCAXOD97,fp_QQ1Q81HRULHH,tablet,iOS,Edge,3.0.0,172.248.138.116,24940,FR,False,False,162,29,57.8,95,1170x2532,de-DE,control,unknown,2026-01-01
ses_CRCGOHJ8GL7P,tr_0133,2026-01-01 04:09:30,2026-01-01 04:11:28,dev_JD16DUPW,fp_DPEKMW2C9J2S,tablet,Windows,Safari,2.10.1,74.180.233.189,16509,FR,False,False,0,6,47.4,11,1280x720,en-US,C,granted,2026-01-01
ses_5Q2X5D8HF6JQ,tr_0013,2026-01-01 04:57:07,2026-01-01 04:58:13,dev_NEKS810T,fp_Z2PBWJI7I0NJ,tablet,Linux,Chrome,2.10.2,133.52.125.17,15169,NL,True,False,0,4,58.4,56,1920x1080,es-ES,control,denied,2026-01-01
ses_7AIQ3GONU79U,tr_0092,2026-01-01 06:11:31,2026-01-01 06:14:18,dev_LGXOTKVT,fp_KALX9QQYLWGX,desktop,iOS,AppWebView,2.11.1,34.161.180.145,3320,CH,False,False,61,10,49.5,49,1170x2532,en-US,C,denied,2026-01-01
ses_FJO2L16YBOVC,tr_0106,2026-01-01 06:15:30,2026-01-01 06:22:06,dev_B1YNTPLI,fp_69VINXRCZE45,tablet,Windows,AppWebView,2.11.1,179.91.179.104,24940,SG,False,False,0,6,1.0,51,1170x2532,fr-FR,B,denied,2026-01-01
ses_O2UBATPZ00H4,tr_0208,2026-01-01 07:17:24,2026-01-01 07:19:34,dev_FL7Q15WH,fp_QMN7D922WAHD,desktop,Android,Edge,3.0.0,209.235.194.142,20473,US,False,False,0,21,65.7,42,1280x720,en-GB,C,granted,2026-01-01
ses_LQH1CV2XB402,tr_0117,2026-01-01 08:04:15,2026-01-01 08:10:40,dev_NMSIKJI9,fp_2XPI865EO9W6,mobile_web,iOS,Firefox,2.10.1,135.91.191.41,20473,ES,False,False,85,12,44.6,68,1920x1080,es-ES,C,granted,2026-01-01
ses_NEA0XGE9O1YC,tr_0226,2026-01-01 08:41:24,2026-01-01 08:46:31,dev_3TLNEHKI,fp_XCVAM23HT47E,mobile_app,macOS,Firefox,2.11.1,70.143.82.100,13335,US,False,False,122,11,55.2,100,1536x864,de-DE,control,unknown,2026-01-01
ses_R30P9TEOSJ4M,tr_0280,2026-01-01 09:51:42,2026-01-01 09:56:10,dev_8QUV19IT,fp_4MTMA07MTLTA,tablet,iOS,Firefox,2.11.1,70.163.40.56,24940,AU,False,False,112,7,62.8,20,1920x1080,es-ES,B,denied,2026-01-01
ses_XZWL9PQRMOU8,tr_0279,2026-01-01 10:04:24,2026-01-01 10:07:18,dev_03JW6R8Y,fp_KEHVQ9XD8XQ4,mobile_app,macOS,Firefox,2.10.1,215.48.61.56,24940,US,False,False,21,34,51.5,75,1280x720,en-US,C,granted,2026-01-01
ses_JTMG6T7CYX97,tr_0275,2026-01-01 12:07:38,2026-01-01 12:10:32,dev_I98UFQAU,fp_5SEFMM3JT4LM,desktop,Windows,Chrome,2.10.1,91.226.19.237,14618,NL,False,False,118,24,76.1,60,390x844,es-ES,B,denied,2026-01-01
ses_XP0UO7RV87ZM,tr_0305,2026-01-01 12:46:32,2026-01-01 12:49:56,dev_YP2CHAQP,fp_KWQZZGUS8P6W,mobile_app,Linux,Firefox,2.10.2,112.81.114.132,24940,CH,False,False,134,6,47.0,54,390x844,en-GB,B,denied,2026-01-01
ses_0TATLLQHRKMR,tr_0297,2026-01-01 13:22:36,2026-01-01 13:26:45,dev_FSF7AKN2,fp_07KIOAYPYEMN,tablet,Linux,AppWebView,2.11.1,114.234.155.67,8075,US,False,False,91,10,17.8,30,1170x2532,fr-FR,C,denied,2026-01-01
ses_OC7P2F96CXB9,tr_0313,2026-01-01 13:28:59,2026-01-01 13:35:37,dev_VRD7WIF5,fp_Q9JUULUNH2ZN,mobile_app,Windows,Firefox,2.11.0,57.148.39.180,9009,US,False,False,61,8,71.2,10,1536x864,fr-FR,control,denied,2026-01-01
ses_4J5V107BJT67,tr_0146,2026-01-01 14:30:20,2026-01-01 14:37:08,dev_YVD5HRG0,fp_D74GUCD10TNX,mobile_app,macOS,Edge,3.0.0,153.145.60.187,3320,US,False,False,0,18,71.0,35,1280x720,en-US,C,unknown,2026-01-01
ses_1Y04Z4VCVZPV,tr_0089,2026-01-01 14:32:41,2026-01-01 14:42:51,dev_WLL5V2H3,fp_1PHEIV6DDZV7,mobile_app,macOS,Edge,2.11.0,52.234.97.103,20473,US,False,False,5,24,71.3,23,1170x2532,es-ES,control,unknown,2026-01-01
ses_CXBBLN1B5OU8,tr_0260,2026-01-01 14:52:23,2026-01-01 14:58:43,dev_33Z5GF0G,fp_46U2SLZ2C11U,mobile_app,iOS,AppWebView,2.11.0,74.71.124.8,8075,US,False,False,31,37,15.5,48,1536x864,en-US,control,granted,2026-01-01
ses_0MIZ8QAJXHRM,tr_0264,2026-01-01 15:13:46,2026-01-01 15:19:41,dev_F6M8WNLE,fp_PHVPKFA2M7K4,tablet,iOS,Firefox,2.11.0,35.43.175.56,20473,FR,False,False,94,37,32.5,50,1170x2532,de-DE,A,denied,2026-01-01
ses_LCELUQU56I8B,tr_0139,2026-01-01 16:03:17,2026-01-01 16:05:34,dev_3DV7CK5P,fp_2P0K4XQ3F23B,mobile_app,iOS,Safari,2.11.0,133.172.87.60,20473,US,False,False,70,12,83.2,62,1280x720,en-GB,control,unknown,2026-01-01
ses_2T34NW19BSLA,tr_0334,2026-01-01 16:08:27,2026-01-01 16:08:43,dev_X93VU8IK,fp_V5N4VSG4FK9D,mobile_web,Android,Edge,2.10.1,100.73.178.32,9009,ES,False,False,88,48,69.1,69,1536x864,fr-FR,control,denied,2026-01-01
ses_5F8NSWHWYATJ,tr_0352,2026-01-01 16:22:29,2026-01-01 16:27:43,dev_E1LAO6Q3,fp_Z0Z3G4JZM08L,desktop,Windows,Edge,2.10.2,195.6.82.58,24940,IE,False,False,21,11,57.0,98,1170x2532,en-US,control,granted,2026-01-01
ses_RN83ONB4RB04,tr_0014,2026-01-01 17:01:40,2026-01-01 17:04:44,dev_2OGJITXJ,fp_8LDU1YV3VECO,mobile_web,macOS,AppWebView,2.11.0,56.83.172.38,9009,US,False,False,104,24,31.9,84,1280x720,en-GB,B,granted,2026-01-01
ses_IVK0GOOH6D8S,tr_0318,2026-01-01 17:55:04,2026-01-01 18:00:47,dev_ZI5IKZWK,fp_C66U4WQQYDNW,mobile_app,Windows,Safari,2.10.2,96.76.61.169,24940,CH,False,False,46,20,52.4,9,1280x720,en-GB,C,unknown,2026-01-01
ses_RW9DKLWAZJWP,tr_0232,2026-01-01 17:57:12,2026-01-01 18:02:15,dev_ISDUB7T1,fp_M3UHJ7D4NGQ3,tablet,Android,Chrome,2.10.1,124.136.163.116,15169,US,False,False,0,3,50.0,100,1536x864,en-GB,B,denied,2026-01-01
ses_KHVRAEMY8515,tr_0242,2026-01-01 18:27:43,2026-01-01 18:31:19,dev_D4MU1N01,fp_MO458BV45RHQ,mobile_web,Windows,Chrome,2.11.1,201.5.204.253,3320,AE,False,False,53,5,87.7,52,1170x2532,de-DE,control,unknown,2026-01-01
ses_FF2WCFIE6KN0,tr_0124,2026-01-01 18:56:52,2026-01-01 19:00:26,dev_Q48GCNUB,fp_J74F55ACOBTE,mobile_app,Android,Firefox,3.0.0,75.25.121.101,24940,US,False,False,128,44,42.3,11,1170x2532,en-US,A,unknown,2026-01-01
ses_PMODOXGYLTMT,tr_0118,2026-01-01 19:27:04,2026-01-01 19:28:10,dev_GDGS8THL,fp_JDID7UG5QIGF,mobile_web,macOS,Edge,2.10.1,128.45.140.202,20473,US,False,False,24,19,31.2,11,1280x720,en-US,control,denied,2026-01-01
ses_HMO2695CFH5I,tr_0337,2026-01-01 20:42:40,2026-01-01 20:44:04,dev_QUITISNI,fp_C5D5RWAVC16G,tablet,macOS,Chrome,3.0.0,181.60.104.49,20473,GB,False,False,0,11,39.5,68,390x844,en-GB,control,granted,2026-01-01
ses_V7WYQK3TGZI4,tr_0249,2026-01-02 01:00:06,2026-01-02 01:03:21,dev_FLSJNP2H,fp_XSOQUC0V4LLD,desktop,Android,Chrome,3.0.0,31.166.144.185,20473,US,False,False,0,10,95.1,47,1170x2532,en-US,B,denied,2026-01-02
ses_NWKNF0WPFWKR,tr_0330,2026-01-02 01:39:21,2026-01-02 01:45:49,dev_5CWQDB50,fp_W5254S3O9BO3,mobile_app,Windows,Safari,2.10.1,54.79.195.64,9009,US,False,False,119,23,82.8,36,1170x2532,de-DE,A,granted,2026-01-02
ses_KY60P0HZWCYK,tr_0129,2026-01-02 02:06:19,2026-01-02 02:09:21,dev_VMQYBXPF,fp_YJL4YKFJRATL,mobile_app,macOS,Firefox,2.10.2,208.220.41.247,20473,US,False,False,62,22,53.9,15,390x844,de-DE,control,denied,2026-01-02
ses_V7DCWZ66H84G,tr_0238,2026-01-02 02:07:13,2026-01-02 02:08:13,dev_1FTR6BLW,fp_H06QP8DTTINM,tablet,Windows,Chrome,3.0.0,120.155.212.144,20473,ES,False,False,0,14,54.8,31,1536x864,de-DE,B,unknown,2026-01-02
ses_CQWHR1E0E8GM,tr_0240,2026-01-02 02:37:18,2026-01-02 02:39:40,dev_TEXZWE0Q,fp_DNDB94LJQ22A,desktop,macOS,Chrome,2.10.1,162.129.162.60,3320,SG,False,False,107,29,56.8,5,1536x864,en-GB,C,denied,2026-01-02
ses_S5QMLCLI3D3S,tr_0242,2026-01-02 04:05:20,2026-01-02 04:10:48,dev_CPQ4RV92,fp_3UV15CF89LPB,mobile_web,Windows,AppWebView,2.10.2,103.101.137.81,13335,AE,False,False,39,42,75.8,52,1280x720,de-DE,control,unknown,2026-01-02
ses_VWUQQEA0S3E3,tr_0230,2026-01-02 04:39:46,2026-01-02 04:44:06,dev_4RAE624S,fp_GR33M467RWK2,mobile_web,iOS,AppWebView,2.11.1,112.16.174.128,63949,US,False,False,100,90,23.1,75,390x844,fr-FR,B,granted,2026-01-02
ses_9PDGKRJWTG3F,tr_0024,2026-01-02 05:24:16,2026-01-02 05:29:07,dev_IMLCBIED,fp_BZNMTR28J9BF,mobile_app,Linux,Firefox,2.11.1,129.212.223.200,8075,US,False,False,0,8,53.1,35,1280x720,es-ES,C,granted,2026-01-02
ses_X3KE1FQGUX3B,tr_0285,2026-01-02 07:00:54,2026-01-02 07:02:25,dev_EKIDUKQW,fp_2W8HDGOKMVL6,mobile_app,Android,AppWebView,2.10.2,221.67.142.177,16509,US,False,False,47,16,40.6,65,390x844,en-US,A,granted,2026-01-02
ses_9X6REAVBEHHW,tr_0042,2026-01-02 07:58:11,2026-01-02 08:01:04,dev_9BH2MPGL,fp_9U0U83T5KVBO,desktop,macOS,Edge,2.10.1,3.105.126.158,9009,US,False,False,81,1,100.0,16,1170x2532,fr-FR,C,denied,2026-01-02
ses_SYHRIPVTAB38,tr_0352,2026-01-02 08:33:06,2026-01-02 08:35:26,dev_LSTU0CGF,fp_2IXW2LYNHX2O,mobile_app,Android,AppWebView,2.10.2,60.221.150.145,13335,IE,False,False,66,5,32.6,29,390x844,en-GB,A,granted,2026-01-02
ses_W3MQOJYSSEXV,tr_0259,2026-01-02 11:29:50,2026-01-02 11:32:26,dev_R29IFDVB,fp_WEVSEYT5U694,desktop,Linux,Firefox,2.11.1,48.0.70.15,9009,US,False,False,0,13,62.7,81,1536x864,es-ES,A,granted,2026-01-02
ses_6Z6B95WMGW2A,tr_0152,2026-01-02 12:05:08,2026-01-02 12:08:05,dev_8U9VP0SC,fp_7SV71AMJ5K1S,tablet,Linux,Safari,2.10.1,72.186.104.17,20473,GB,True,False,94,15,57.0,14,1280x720,de-DE,C,granted,2026-01-02
ses_8VG6FL0RKGX1,tr_0354,2026-01-02 12:25:50,2026-01-02 12:29:11,dev_CKJ1EMKY,fp_EBMSNMTMUD6W,mobile_app,macOS,Firefox,3.0.0,197.131.252.83,15169,SG,True,False,31,102,82.5,47,1536x864,es-ES,A,unknown,2026-01-02
ses_RJIWML12P5WP,tr_0096,2026-01-02 14:14:17,2026-01-02 14:19:04,dev_VI06B8MS,fp_G4OGB1LRXGKE,desktop,Android,Safari,2.11.0,147.220.247.244,20473,US,True,False,64,22,50.8,21,390x844,en-GB,control,granted,2026-01-02
ses_9C4JVMXCJ0IJ,tr_0219,2026-01-02 15:45:43,2026-01-02 15:49:13,dev_LMAEFCWY,fp_S8KDC885ITSZ,mobile_app,Linux,Safari,2.11.1,84.135.124.61,24940,US,False,False,24,7,53.6,70,1920x1080,de-DE,C,denied,2026-01-02
ses_5ZFJYI7O8IHI,tr_0124,2026-01-02 15:47:02,2026-01-02 15:52:08,dev_A03F16YK,fp_GEVNF21USLOU,mobile_web,Windows,Safari,2.10.1,163.251.37.140,24940,US,False,False,53,48,64.8,45,1920x1080,en-US,B,denied,2026-01-02
ses_7CROW5DRHLM2,tr_0078,2026-01-02 17:15:55,2026-01-02 17:18:39,dev_IU9R9YJB,fp_GI5BNZ7RC5LG,mobile_app,macOS,Safari,2.11.1,49.191.174.6,9009,FR,False,True,144,53,74.6,65,1280x720,en-GB,C,unknown,2026-01-02
ses_L2OG497OCRVS,tr_0038,2026-01-02 18:09:55,2026-01-02 18:14:06,dev_F64ADK2D,fp_BCXV00QBZAJ8,mobile_app,macOS,Edge,2.10.1,39.3.147.225,13335,US,False,False,21,55,57.8,89,1920x1080,en-US,B,unknown,2026-01-02
ses_ZOEVZICHO8HM,tr_0056,2026-01-02 19:22:41,2026-01-02 19:24:38,dev_R1RS12R5,fp_DP5PE1YF03DC,desktop,Android,Edge,2.11.1,31.148.209.74,13335,DE,False,False,130,29,61.8,73,1536x864,de-DE,control,denied,2026-01-02
ses_0H5RLPGKBDX0,tr_0077,2026-01-02 20:29:26,2026-01-02 20:32:12,dev_Z05H5R7Y,fp_3GV65AXKZ0TY,desktop,Android,Firefox,2.10.2,21.191.226.229,14618,NL,False,False,52,9,56.2,75,390x844,fr-FR,A,granted,2026-01-02
ses_HCKNEWJR73CK,tr_0349,2026-01-02 20:58:22,2026-01-02 21:01:55,dev_NU2MWM37,fp_28PU8HN8XZ4O,mobile_app,Android,AppWebView,2.10.1,33.53.76.235,14618,US,False,False,46,14,46.5,11,1920x1080,en-GB,C,granted,2026-01-02
ses_Z833AXP4EUC4,tr_0181,2026-01-02 22:14:06,2026-01-02 22:15:59,dev_KDTE0M89,fp_02TULYO3SGFS,mobile_app,Android,Chrome,2.11.0,144.147.60.238,3320,US,True,False,88,10,63.4,81,1280x720,de-DE,C,granted,2026-01-02
ses_KPM4SJSSZXQT,tr_0125,2026-01-02 22:54:21,2026-01-02 23:00:30,dev_9MSZR0MZ,fp_RD5D7VKC5BNZ,tablet,Linux,AppWebView,3.0.0,92.157.171.107,63949,US,False,False,70,3,45.9,39,1536x864,en-GB,control,denied,2026-01-02
ses_3ONX3F86UGYF,tr_0067,2026-01-03 00:46:10,2026-01-03 00:53:44,dev_UNMAD1BX,fp_6AZ8YGCVHLBP,mobile_app,iOS,Edge,3.0.0,56.154.119.128,3320,FR,True,False,146,46,41.6,86,1170x2532,fr-FR,C,unknown,2026-01-03
ses_TJ20SARVQXNJ,tr_0081,2026-01-03 02:31:15,2026-01-03 02:33:07,dev_GYFJYYCG,fp_WDL2KOVE5RZU,desktop,Android,Edge,2.10.1,150.1.154.202,9009,US,False,False,88,13,24.8,86,1920x1080,en-US,A,unknown,2026-01-03
ses_8NKHDLSZATDF,tr_0105,2026-01-03 02:34:50,2026-01-03 02:38:12,dev_NMDLSXJN,fp_82IJW95MZ08N,mobile_web,Linux,Firefox,2.10.1,96.82.138.56,14618,CH,False,False,29,42,61.1,90,1280x720,en-US,C,granted,2026-01-03
ses_PUN5DGSIRI5D,tr_0020,2026-01-03 02:43:50,2026-01-03 02:50:53,dev_SYM7D019,fp_LZH3YC0KLR71,mobile_web,Linux,Chrome,2.10.2,149.99.245.162,24940,AE,False,False,73,9,70.1,25,1280x720,en-US,C,denied,2026-01-03
ses_LJ3LSJKOQZEY,tr_0323,2026-01-03 03:12:21,2026-01-03 03:14:16,dev_6QMJQ0H4,fp_S41F2GQN8J0W,tablet,Android,Edge,3.0.0,20.117.164.172,13335,DE,False,False,117,14,51.9,79,1280x720,en-GB,C,unknown,2026-01-03
ses_Z0K7DRVWFCPJ,tr_0320,2026-01-03 03:44:01,2026-01-03 03:47:57,dev_ZNRCBWM6,fp_G5XTJI2PFREP,desktop,iOS,Edge,2.11.1,213.170.230.139,12322,US,False,True,55,4,86.1,44,390x844,fr-FR,A,granted,2026-01-03
ses_2NE8BQQGU407,tr_0208,2026-01-03 06:25:41,2026-01-03 06:26:43,dev_THYUAO2U,fp_CCVNLDCKY5KT,tablet,Linux,Chrome,2.11.1,54.136.14.249,13335,US,True,False,105,3,58.1,74,1920x1080,en-US,A,unknown,2026-01-03
ses_9GW50QHZFLPS,tr_0172,2026-01-03 06:54:19,2026-01-03 07:05:54,dev_Q5CL21M8,fp_CC8TZPH26MGL,mobile_app,iOS,AppWebView,2.10.2,201.94.14.27,63949,US,False,False,0,8,23.9,51,1536x864,es-ES,control,granted,2026-01-03
ses_WLCEF5ITYPHT,tr_0185,2026-01-03 07:18:50,2026-01-03 07:20:45,dev_KVCLNDEU,fp_7E0Y60KB3O3N,desktop,Linux,Edge,3.0.0,112.175.191.235,8075,NL,False,False,138,22,45.8,95,390x844,de-DE,B,granted,2026-01-03
ses_TRDD9V4KLXUU,tr_0221,2026-01-03 10:02:20,2026-01-03 10:05:33,dev_H3JBAGY8,fp_870J98FBI8NB,desktop,macOS,Firefox,3.0.0,216.182.13.131,9009,PL,False,False,30,18,100.0,37,1170x2532,de-DE,B,granted,2026-01-03
ses_10HA16XAWELM,tr_0052,2026-01-03 10:20:03,2026-01-03 10:29:09,dev_LFIVUDEM,fp_RA9GJKF6OZLR,mobile_web,macOS,Safari,2.10.2,195.130.4.86,3320,US,False,False,0,9,45.8,41,1920x1080,en-GB,B,denied,2026-01-03
ses_ZYX5YLISGSL4,tr_0197,2026-01-03 10:44:30,2026-01-03 10:45:59,dev_JFM4TRSE,fp_9M1T9BB3WW6Q,mobile_app,Linux,Chrome,2.11.1,6.176.41.119,9009,DE,False,False,44,7,71.4,58,1536x864,de-DE,B,granted,2026-01-03
ses_9NK4MI0UI02K,tr_0192,2026-01-03 11:03:52,2026-01-03 11:08:26,dev_LOT81XQT,fp_PBHT3AX5672C,tablet,Android,Safari,2.10.2,93.12.119.63,63949,US,False,False,19,3,56.5,72,390x844,en-US,B,unknown,2026-01-03
ses_GLQKBEC54T59,tr_0120,2026-01-03 11:05:56,2026-01-03 11:07:21,dev_PGN3S2W1,fp_IXU1OUBNLMA4,mobile_app,iOS,Safari,2.11.1,65.8.216.12,3320,US,False,False,92,48,53.3,6,1170x2532,fr-FR,B,granted,2026-01-03
ses_TXX6LK7IAZGQ,tr_0208,2026-01-03 13:34:30,2026-01-03 13:38:47,dev_095EGVT6,fp_7K37FOQSR41S,mobile_web,Linux,Edge,3.0.0,127.71.99.214,24940,US,False,False,233,3,48.7,23,1536x864,es-ES,control,granted,2026-01-03
ses_HE29KVHVJ2NB,tr_0108,2026-01-03 15:19:57,2026-01-03 15:22:25,dev_IP6OD5E8,fp_H7FBSWYNVBYU,desktop,iOS,Safari,2.10.1,121.150.146.245,3320,AU,True,False,11,19,85.7,91,390x844,en-GB,C,unknown,2026-01-03
ses_KU0GKH8VXPSA,tr_0240,2026-01-03 15:38:58,2026-01-03 16:01:05,dev_97L6X2OZ,fp_2IMB30JGUC3T,mobile_web,Linux,Firefox,2.10.1,54.167.208.177,3320,NL,False,False,35,38,61.1,54,1280x720,de-DE,C,unknown,2026-01-03
ses_2E6XDMR7BJN7,tr_0010,2026-01-03 16:49:06,2026-01-03 16:52:12,dev_C41Q6L4J,fp_DGJ8YSWV20K9,tablet,iOS,Edge,2.11.0,54.248.171.22,13335,CH,False,False,52,3,15.8,42,390x844,de-DE,control,unknown,2026-01-03
ses_Z4ZLDAJJO5OK,tr_0357,2026-01-03 17:11:39,2026-01-03 17:17:20,dev_HF23PDFY,fp_9ZWQF78OSLQB,desktop,macOS,Chrome,2.10.2,185.212.112.47,63949,ES,True,False,93,15,59.7,17,1280x720,en-GB,A,granted,2026-01-03
ses_J68G5IEPTSCU,tr_0330,2026-01-03 17:28:57,2026-01-03 17:32:23,dev_S26CLLWB,fp_06HSZ3MO7LO0,mobile_web,Windows,Firefox,2.11.0,127.213.64.158,24940,US,True,False,78,9,70.4,60,1536x864,es-ES,control,granted,2026-01-03
ses_X4MR98YONG7F,tr_0156,2026-01-03 21:56:59,2026-01-03 22:01:00,dev_GROQTII3,fp_PRFHROU53HGZ,mobile_app,Linux,AppWebView,2.11.1,79.138.18.152,63949,CA,False,False,39,12,41.2,71,1280x720,en-US,A,granted,2026-01-03
ses_KAYBSEWYO0CA,tr_0085,2026-01-03 22:02:46,2026-01-03 22:11:58,dev_DSMIQACA,fp_AFF0GO357BD0,tablet,iOS,Chrome,2.10.2,56.224.236.100,20473,CH,False,False,0,19,70.0,100,1280x720,fr-FR,control,denied,2026-01-03
ses_TRWC4WAKEF72,tr_0338,2026-01-03 23:30:26,2026-01-03 23:34:11,dev_AKTVMC6S,fp_TLGYLPZNFFB0,desktop,iOS,AppWebView,2.11.0,45.56.213.45,20473,US,False,False,83,2,89.0,16,1170x2532,en-GB,control,denied,2026-01-03
ses_Q4OHZ01ENA4P,tr_0186,2026-01-04 02:28:57,2026-01-04 02:35:31,dev_DEOMBW6X,fp_O5AVHUCILM1G,desktop,Android,Chrome,2.10.1,113.68.186.147,3320,FR,False,False,0,3,69.4,42,1920x1080,en-GB,control,unknown,2026-01-04
ses_9FJU6H2L8TJA,tr_0305,2026-01-04 02:41:14,2026-01-04 02:42:42,dev_B121ZNMS,fp_1M3YL7WCSTFH,tablet,Android,Safari,2.11.1,154.217.188.90,13335,CH,False,False,21,3,51.6,77,1280x720,en-US,C,granted,2026-01-04
ses_Q6P8PEA3KK5L,tr_0146,2026-01-04 04:21:57,2026-01-04 04:24:07,dev_U0T7PQOC,fp_9J65VOUQW4C5,desktop,iOS,Chrome,3.0.0,110.47.222.215,13335,FR,True,False,215,12,72.6,58,1536x864,es-ES,control,denied,2026-01-04
ses_0CN7WFZGINJX,tr_0146,2026-01-04 05:35:57,2026-01-04 05:37:11,dev_XLZL8ZY8,fp_B3JSO8LX2U6Y,mobile_app,Linux,Edge,2.10.2,27.234.98.125,3320,US,False,False,0,35,81.0,42,390x844,en-US,A,granted,2026-01-04
ses_4F3W9KS8WSPF,tr_0020,2026-01-04 06:12:30,2026-01-04 06:20:14,dev_198FPQJR,fp_XBGUOOY847UD,mobile_app,Android,Firefox,2.11.1,75.111.81.92,63949,AE,False,False,36,10,61.8,38,1536x864,en-GB,C,denied,2026-01-04
ses_DO1VA1QOXM8B,tr_0238,2026-01-04 06:20:18,2026-01-04 06:21:58,dev_VZL5UQW6,fp_B9W5ZQW6L87P,desktop,macOS,AppWebView,2.11.0,37.19.108.117,16509,ES,False,False,0,4,34.2,30,390x844,es-ES,control,denied,2026-01-04
ses_L1IVZOU1WTXJ,tr_0097,2026-01-04 06:27:43,2026-01-04 06:31:13,dev_LVBF1IIN,fp_SM4FSHOHSV5C,mobile_app,Linux,Edge,2.11.1,37.129.60.249,15169,DE,False,False,0,10,44.0,49,1536x864,en-US,A,denied,2026-01-04
ses_XI1S9NPAXUZM,tr_0268,2026-01-04 07:14:21,2026-01-04 07:18:56,dev_XL244VRB,fp_J3HIO0A89JPT,mobile_app,Windows,Firefox,2.11.1,140.50.224.71,20473,PL,False,False,63,3,89.6,30,1920x1080,en-GB,C,unknown,2026-01-04
ses_A2GAR0FHTEQD,tr_0323,2026-01-04 08:00:41,2026-01-04 08:03:06,dev_ONRQKSTL,fp_T4RYXSXZ1HCF,desktop,Linux,Edge,2.10.2,61.49.224.139,8075,DE,False,False,114,4,58.8,49,390x844,fr-FR,control,denied,2026-01-04
ses_GOMQXMQO0FVL,tr_0026,2026-01-04 09:30:13,2026-01-04 09:35:57,dev_C254ZH0Q,fp_A1LSZKZN0LYI,mobile_web,Linux,Safari,3.0.0,219.195.10.180,12322,US,True,False,0,15,1.0,31,1920x1080,es-ES,A,denied,2026-01-04
