order_id,trader_id,market_id,event_id,outcome,side,order_type,time_in_force,post_only,created_at,updated_at,price,size_shares,matched_size_shares,remaining_size_shares,status,cancel_reason,quote_age_ms,client_latency_ms,midpoint_before,orderbook_imbalance_before,spread_before_bps,builder_code,ui_entrypoint,signature_scheme,scoring_status,replace_count_15m,cancel_count_15m,account_age_days,wallet_balance_before_usdc,is_api_order,price_alert_active,coupon_banner_seen,date
ord_P7D52KPIB26U,tr_0264,mkt_013,evt_013,YES,SELL,LIMIT,GTC,False,2026-01-16 19:47:33,2026-01-17 00:14:02,0.793,11.0,0.39,10.61,CANCELED,risk_engine,111,164,0.824,0.359,18,builder_alpha,search,EIP-712,accepted,0,0,490,1493.62,False,True,False,2026-01-16
ord_HGBV4SFJ75R3,tr_0135,mkt_048,evt_048,YES,SELL,LIMIT,GTC,True,2026-01-16 20:03:10,2026-01-16 20:13:54,0.066,25.66,25.66,0.0,FILLED,,341,156,0.082,0.402,171,,portfolio,EIP-712,accepted,1,1,453,1817.77,False,False,False,2026-01-16
ord_XKRPFOXVNFAS,tr_0127,mkt_002,evt_002,NO,BUY,LIMIT,GTC,False,2026-01-16 20:04:28,2026-01-16 23:27:27,0.469,34.17,0.39,33.78,CANCELED,stale_price,436,58,0.473,0.207,148,,portfolio,EIP-712,accepted,1,0,404,1554.61,False,False,False,2026-01-16
ord_HD29U6IA1OIX,tr_0304,mkt_007,evt_007,NO,BUY,LIMIT,GTC,False,2026-01-16 20:30:49,2026-01-17 00:33:44,0.168,47.49,3.58,43.91,CANCELED,user_cancel,241,188,0.153,-0.065,125,builder_alpha,search,EIP-712,accepted,0,0,54,223.3,False,False,False,2026-01-16
ord_G0X17ZORPEF5,tr_0357,mkt_029,evt_029,NO,SELL,LIMIT,GTC,False,2026-01-16 20:32:29,2026-01-16 20:50:14,0.726,8.21,8.21,0.0,FILLED,,114,70,0.728,0.253,70,,portfolio,EIP-712,accepted,1,1,121,4800.35,True,False,True,2026-01-16
ord_7813XOPE8A06,tr_0283,mkt_002,evt_002,NO,BUY,LIMIT,GTC,False,2026-01-16 20:35:21,2026-01-16 22:23:27,0.591,28.84,3.34,25.5,CANCELED,user_cancel,90,250,0.572,0.104,78,,notification,EIP-712,accepted,1,1,457,428.79,False,False,False,2026-01-16
ord_FY8X9IQQSWVO,tr_0186,mkt_040,evt_040,NO,SELL,LIMIT,GTD,False,2026-01-16 20:35:25,2026-01-16 21:46:12,0.306,15.82,2.17,13.65,EXPIRED,fak_unfilled,404,295,0.3,0.377,174,builder_beta,notification,EIP-712,accepted,0,1,442,3607.8,False,True,False,2026-01-16
ord_TSJM4SQGFFRA,tr_0320,mkt_015,evt_015,NO,BUY,LIMIT,FAK,True,2026-01-16 21:06:14,2026-01-16 22:39:41,0.241,16.19,5.23,10.96,PARTIAL,,190,112,0.26,-0.025,176,builder_alpha,notification,EIP-712,accepted,1,3,265,3550.88,False,False,False,2026-01-16
ord_9D5GYH5ILJB7,tr_0067,mkt_035,evt_035,NO,BUY,LIMIT,GTD,False,2026-01-16 21:20:03,2026-01-16 21:34:41,0.27,11.79,11.79,0.0,FILLED,,223,87,0.263,0.011,183,builder_gamma,notification,EIP-712,accepted,1,0,31,3209.96,False,False,True,2026-01-16
ord_IVFZ984YW528,tr_0286,mkt_002,evt_002,NO,SELL,LIMIT,FAK,True,2026-01-16 21:27:01,2026-01-17 03:02:21,0.472,26.56,0.03,26.53,EXPIRED,fok_unfilled,118,44,0.472,0.333,16,builder_gamma,portfolio,EIP-712,accepted,1,2,309,1262.19,False,False,False,2026-01-16
ord_CLECRGGI1641,tr_0260,mkt_007,evt_007,NO,SELL,LIMIT,FAK,False,2026-01-16 21:56:36,2026-01-16 22:21:17,0.075,23.83,23.83,0.0,FILLED,,241,117,0.085,0.103,96,builder_alpha,builder_embed,EIP-712,accepted,1,0,671,8335.43,True,False,False,2026-01-16
ord_YRXAPUONNOCJ,tr_0077,mkt_002,evt_002,YES,SELL,LIMIT,GTC,False,2026-01-16 22:07:37,2026-01-16 22:46:57,0.508,12.72,1.37,11.35,CANCELED,user_cancel,1081,83,0.526,0.224,18,builder_beta,builder_embed,EIP-712,accepted,2,0,318,1016.02,False,True,False,2026-01-16
ord_DMDV7BV5VDEO,tr_0313,mkt_040,evt_040,NO,BUY,LIMIT,GTC,False,2026-01-16 22:25:59,2026-01-16 22:52:28,0.573,6.26,6.26,0.0,FILLED,,133,42,0.567,-0.292,142,builder_beta,portfolio,EIP-712,accepted,1,0,396,376.22,False,False,False,2026-01-16
ord_8CB3L26YXKG1,tr_0167,mkt_026,evt_026,NO,BUY,LIMIT,GTC,False,2026-01-16 22:26:14,2026-01-16 22:35:19,0.735,6.06,6.06,0.0,FILLED,,69,247,0.763,0.258,136,builder_gamma,search,EIP-712,accepted,0,3,270,519.4,True,False,False,2026-01-16
ord_3UM8YYP17O19,tr_0118,mkt_007,evt_007,YES,BUY,LIMIT,GTC,False,2026-01-16 22:32:12,2026-01-16 22:33:23,0.166,61.04,41.43,19.61,PARTIAL,,297,136,0.153,-0.27,29,builder_beta,portfolio,EIP-712,accepted,0,2,315,1015.27,False,True,False,2026-01-16
ord_3Y9S0WJMHMAS,tr_0204,mkt_007,evt_007,YES,BUY,LIMIT,GTD,False,2026-01-16 22:37:43,2026-01-16 22:39:33,0.215,9.01,9.01,0.0,FILLED,,139,165,0.203,-0.261,88,builder_beta,market_page,EIP-712,accepted,0,1,534,1400.15,False,False,False,2026-01-16
ord_TS7KEETLDFCE,tr_0097,mkt_041,evt_041,NO,BUY,LIMIT,FAK,False,2026-01-16 22:43:54,2026-01-17 00:27:13,0.058,73.55,25.74,47.81,CANCELED,stale_price,272,80,0.069,-0.232,50,,market_page,EIP-712,accepted,1,0,615,2863.03,False,True,False,2026-01-16
ord_2161GFRKU2CE,tr_0187,mkt_048,evt_048,NO,BUY,LIMIT,GTC,False,2026-01-16 22:51:24,2026-01-17 00:32:07,0.01,73.31,17.44,55.87,CANCELED,manual_review,234,74,0.01,0.01,67,builder_beta,market_page,EIP-712,accepted,0,3,543,645.16,False,False,False,2026-01-16
ord_0IT9BWSHYZ9K,tr_0026,mkt_007,evt_007,YES,SELL,LIMIT,GTC,False,2026-01-16 22:53:05,2026-01-16 23:02:24,0.177,21.81,21.81,0.0,FILLED,,153,53,0.166,0.087,23,builder_alpha,portfolio,EIP-712,accepted,0,3,624,605.34,False,False,True,2026-01-16
ord_BHIWEEY7LEYB,tr_0292,mkt_007,evt_007,NO,BUY,LIMIT,GTC,True,2026-01-16 22:54:03,2026-01-17 00:44:12,0.11,18.93,9.16,9.77,PARTIAL,,246,47,0.086,-0.092,105,builder_gamma,market_page,EIP-712,accepted,1,0,228,1564.45,False,True,False,2026-01-16
ord_WYX2AHVSQH0S,tr_0048,mkt_041,evt_041,YES,BUY,LIMIT,GTD,False,2026-01-16 23:04:47,2026-01-16 23:13:25,0.039,18.83,18.83,0.0,FILLED,,333,70,0.06,0.591,19,builder_beta,notification,EIP-712,accepted,0,1,467,1342.03,True,False,False,2026-01-16
ord_CXTXPKE5GJSX,tr_0158,mkt_048,evt_048,NO,SELL,LIMIT,GTC,False,2026-01-16 23:13:39,2026-01-17 04:10:07,0.077,5.0,0.44,4.56,CANCELED,user_cancel,105,111,0.071,-0.265,58,,builder_embed,EIP-712,accepted,0,1,138,413.75,False,False,False,2026-01-16
ord_UACIX94T7KOM,tr_0292,mkt_008,evt_008,YES,SELL,LIMIT,GTD,False,2026-01-16 23:19:26,2026-01-17 01:28:48,0.628,60.32,8.24,52.08,CANCELED,user_cancel,57,78,0.646,0.159,50,builder_gamma,market_page,EIP-712,accepted,1,1,228,693.64,False,True,False,2026-01-16
ord_5ILGL55OV87K,tr_0086,mkt_028,evt_028,YES,BUY,LIMIT,GTC,False,2026-01-16 23:25:26,2026-01-17 00:29:21,0.33,47.69,28.1,19.59,PARTIAL,,167,144,0.338,-0.364,72,,builder_embed,EIP-712,accepted,0,0,629,1501.81,True,True,False,2026-01-16
ord_17GGCXGU5GF8,tr_0019,mkt_030,evt_030,NO,SELL,LIMIT,FAK,False,2026-01-16 23:29:08,2026-01-16 23:38:59,0.459,5.64,5.64,0.0,FILLED,,219,183,0.468,-0.055,92,builder_beta,market_page,EIP-712,under_review,1,1,648,1687.78,False,True,False,2026-01-16
ord_DGSAK8TAOY37,tr_0179,mkt_028,evt_028,YES,BUY,LIMIT,GTC,False,2026-01-16 23:41:37,2026-01-16 23:44:57,0.635,34.46,34.46,0.0,FILLED,,258,200,0.616,0.002,11,builder_alpha,portfolio,EIP-712,accepted,3,1,308,1572.95,False,False,False,2026-01-16
ord_T76ZVRG46MAF,tr_0342,mkt_008,evt_008,YES,BUY,LIMIT,GTC,False,2026-01-16 23:44:54,2026-01-17 01:07:25,0.625,5.04,2.3,2.74,PARTIAL,,216,120,0.623,0.577,75,builder_gamma,builder_embed,EIP-712,accepted,0,0,245,2469.13,False,False,False,2026-01-16
ord_SWEK3OY70LWR,tr_0226,mkt_021,evt_021,NO,BUY,LIMIT,GTC,False,2026-01-16 23:47:51,2026-01-17 03:59:54,0.845,124.94,3.43,121.51,CANCELED,stale_price,116,279,0.837,0.228,61,builder_beta,search,EIP-712,accepted,1,1,438,3738.77,False,False,False,2026-01-16
ord_QRUA9I7P60XL,tr_0006,mkt_013,evt_013,NO,SELL,LIMIT,FAK,False,2026-01-16 23:51:36,2026-01-17 01:52:44,0.791,13.96,11.62,2.34,PARTIAL,,282,53,0.785,-0.178,90,builder_gamma,notification,EIP-712,accepted,0,0,247,277.3,False,False,False,2026-01-16
ord_DV6BYOIXNWCE,tr_0113,mkt_001,evt_001,NO,SELL,LIMIT,GTC,True,2026-01-16 23:59:11,2026-01-17 03:13:12,0.869,55.8,0.23,55.57,CANCELED,replace,202,134,0.897,-0.285,75,,builder_embed,EIP-712,accepted,1,0,228,978.33,False,False,False,2026-01-16
ord_EG6GRBYCID8T,tr_0344,mkt_016,evt_016,YES,BUY,LIMIT,GTC,True,2026-01-17 00:12:21,2026-01-17 00:32:58,0.766,5.0,5.0,0.0,FILLED,,204,237,0.794,-0.001,82,builder_beta,market_page,EIP-712,accepted,0,1,224,691.79,True,False,False,2026-01-17
ord_WLYYSF33XES7,tr_0189,mkt_030,evt_030,NO,BUY,LIMIT,GTC,False,2026-01-17 00:22:17,2026-01-17 01:28:43,0.356,81.56,40.14,41.42,PARTIAL,,604,59,0.332,-0.255,140,builder_gamma,market_page,EIP-712,accepted,1,0,617,770.33,False,True,False,2026-01-17
ord_CT5H7M17EAKB,tr_0083,mkt_028,evt_028,NO,SELL,LIMIT,GTC,False,2026-01-17 00:33:06,2026-01-17 00:58:58,0.566,17.35,17.35,0.0,FILLED,,105,59,0.564,0.23,162,,portfolio,EIP-712,accepted,0,0,345,712.5,False,True,False,2026-01-17
ord_AD24ENIRSGAD,tr_0242,mkt_007,evt_007,NO,SELL,LIMIT,GTC,False,2026-01-17 00:46:03,2026-01-17 05:32:57,0.171,11.37,0.57,10.8,PARTIAL,,235,60,0.191,0.149,119,,portfolio,EIP-712,accepted,1,1,697,1018.05,False,False,True,2026-01-17
ord_2YL8WCK7KCN7,tr_0210,mkt_016,evt_016,YES,SELL,LIMIT,FAK,False,2026-01-17 00:52:06,2026-01-17 06:24:17,0.592,16.35,1.2,15.15,OPEN,,738,42,0.597,0.001,64,,portfolio,EIP-712,accepted,1,0,555,3708.19,True,False,False,2026-01-17
ord_M6SC5TZV5LKR,tr_0311,mkt_035,evt_035,YES,BUY,LIMIT,FAK,False,2026-01-17 01:03:43,2026-01-17 01:09:34,0.325,15.92,15.92,0.0,FILLED,,175,43,0.336,-0.106,109,,market_page,EIP-712,accepted,1,0,725,921.74,True,False,False,2026-01-17
ord_UU2WGYZ7GID7,tr_0028,mkt_035,evt_035,NO,SELL,LIMIT,GTC,False,2026-01-17 01:19:36,2026-01-17 01:22:52,0.414,10.95,10.95,0.0,FILLED,,255,98,0.363,0.047,147,,portfolio,EIP-712,accepted,0,1,522,1280.23,False,False,False,2026-01-17
ord_H6OUFETN7LWD,tr_0181,mkt_040,evt_040,YES,SELL,LIMIT,GTD,False,2026-01-17 01:20:51,2026-01-17 02:12:37,0.259,12.53,0.06,12.47,EXPIRED,fok_unfilled,123,257,0.27,0.031,48,builder_beta,notification,EIP-712,accepted,1,1,106,4347.38,True,False,False,2026-01-17
ord_V5SUX8ESN1VE,tr_0308,mkt_040,evt_040,YES,SELL,LIMIT,FAK,False,2026-01-17 01:27:12,2026-01-17 01:30:44,0.272,11.46,11.46,0.0,FILLED,,121,503,0.252,0.192,191,builder_gamma,portfolio,EIP-712,accepted,2,1,404,1547.14,False,True,False,2026-01-17
ord_T4R3WQZT9CJQ,tr_0340,mkt_021,evt_021,YES,BUY,LIMIT,FAK,False,2026-01-17 01:43:03,2026-01-17 04:19:26,0.888,11.65,4.08,7.57,CANCELED,replace,93,185,0.876,0.229,126,builder_gamma,builder_embed,EIP-712,accepted,0,0,414,2672.26,False,True,False,2026-01-17
ord_GTL1E40I29JH,tr_0018,mkt_040,evt_040,YES,BUY,LIMIT,GTC,False,2026-01-17 01:47:03,2026-01-17 02:15:58,0.187,6.69,6.69,0.0,FILLED,,119,137,0.176,-0.032,159,builder_beta,notification,EIP-712,accepted,0,0,232,3511.78,True,False,False,2026-01-17
ord_JYCS2CKL2XKV,tr_0067,mkt_035,evt_035,NO,SELL,LIMIT,FAK,False,2026-01-17 01:50:12,2026-01-17 06:10:16,0.396,41.17,10.51,30.66,OPEN,,99,72,0.404,0.083,26,builder_gamma,builder_embed,EIP-712,accepted,1,2,32,332.5,False,False,False,2026-01-17
ord_7AGLYMURYD7P,tr_0090,mkt_030,evt_030,YES,BUY,LIMIT,GTC,False,2026-01-17 01:52:59,2026-01-17 07:14:40,0.267,118.67,4.89,113.78,CANCELED,manual_review,240,133,0.283,-0.118,100,builder_alpha,portfolio,EIP-712,accepted,0,0,549,718.15,True,True,False,2026-01-17
ord_96OI3J6WMDVJ,tr_0287,mkt_035,evt_035,NO,SELL,LIMIT,GTD,False,2026-01-17 02:03:40,2026-01-17 02:18:26,0.409,23.04,23.04,0.0,FILLED,,215,131,0.426,-0.335,107,,market_page,EIP-712,accepted,0,1,685,1324.8,False,False,False,2026-01-17
ord_YZ48DOA4PZAW,tr_0312,mkt_007,evt_007,YES,BUY,LIMIT,GTC,False,2026-01-17 02:36:49,2026-01-17 04:45:32,0.247,37.13,0.41,36.72,CANCELED,manual_review,292,56,0.243,0.35,13,builder_beta,portfolio,EIP-712,accepted,0,0,730,222.46,False,False,False,2026-01-17
ord_WCQH0L4EM53V,tr_0261,mkt_040,evt_040,YES,SELL,LIMIT,FOK,False,2026-01-17 02:55:38,2026-01-17 03:03:46,0.285,10.6,10.6,0.0,FILLED,,232,209,0.279,-0.571,59,builder_beta,search,EIP-712,accepted,1,0,683,1733.43,False,False,False,2026-01-17
ord_SKIR2ZEA7NSP,tr_0115,mkt_035,evt_035,YES,BUY,LIMIT,FOK,False,2026-01-17 03:03:27,2026-01-17 03:22:14,0.414,39.08,39.08,0.0,FILLED,,528,74,0.42,0.257,56,builder_alpha,portfolio,EIP-712,accepted,1,1,400,4965.35,False,True,False,2026-01-17
ord_I6T27IA1410N,tr_0333,mkt_002,evt_002,NO,BUY,LIMIT,GTC,True,2026-01-17 03:06:46,2026-01-17 03:13:20,0.569,16.98,16.98,0.0,FILLED,,338,287,0.563,0.272,61,builder_beta,search,EIP-712,accepted,2,0,357,1078.64,False,True,False,2026-01-17
ord_C8I1BE6ZS3PX,tr_0294,mkt_016,evt_016,YES,SELL,LIMIT,GTC,False,2026-01-17 03:11:02,2026-01-17 04:01:52,0.647,22.58,1.06,21.52,EXPIRED,gtd_reached,68,159,0.653,0.389,62,builder_alpha,market_page,EIP-712,accepted,0,1,177,389.44,False,False,False,2026-01-17
ord_WVPLLI7HK1VB,tr_0291,mkt_002,evt_002,YES,BUY,LIMIT,GTC,False,2026-01-17 03:52:10,2026-01-17 08:14:23,0.368,8.33,0.36,7.97,CANCELED,market_close,184,146,0.412,0.444,12,builder_beta,search,EIP-712,accepted,0,2,462,3421.52,False,False,False,2026-01-17
ord_RB2SZSW6P180,tr_0292,mkt_002,evt_002,YES,SELL,LIMIT,GTD,False,2026-01-17 04:12:51,2026-01-17 04:17:10,0.598,77.75,77.75,0.0,FILLED,,182,72,0.575,-0.017,99,builder_gamma,builder_embed,EIP-712,under_review,1,1,229,365.43,False,False,True,2026-01-17
ord_WBZ1W2N2IMAW,tr_0049,mkt_038,evt_038,YES,BUY,LIMIT,FAK,True,2026-01-17 04:25:19,2026-01-17 08:40:57,0.547,15.33,2.37,12.96,PARTIAL,,394,56,0.573,0.201,35,builder_gamma,portfolio,EIP-712,accepted,0,1,532,216.54,False,False,False,2026-01-17
ord_V82KL96X1FF6,tr_0292,mkt_008,evt_008,YES,BUY,LIMIT,GTC,False,2026-01-17 04:31:49,2026-01-17 04:34:41,0.578,12.06,0.74,11.32,OPEN,,67,77,0.575,-0.127,5,builder_gamma,notification,EIP-712,accepted,0,0,229,235.9,False,False,False,2026-01-17
ord_7HYVVN6P8ASO,tr_0261,mkt_028,evt_028,NO,BUY,LIMIT,GTC,False,2026-01-17 04:45:55,2026-01-17 05:56:43,0.568,73.5,9.08,64.42,CANCELED,user_cancel,810,333,0.553,0.204,88,builder_beta,portfolio,EIP-712,accepted,1,2,683,2425.5,False,False,False,2026-01-17
ord_5Q6TIO4JZWNK,tr_0026,mkt_016,evt_016,YES,BUY,LIMIT,GTD,False,2026-01-17 04:53:56,2026-01-17 05:05:16,0.556,20.36,0.23,20.13,EXPIRED,fak_unfilled,136,63,0.575,-0.216,57,builder_alpha,market_page,EIP-712,accepted,0,0,625,3983.49,False,False,False,2026-01-17
ord_NWAPM3O6ITOD,tr_0080,mkt_040,evt_040,YES,SELL,LIMIT,GTC,False,2026-01-17 04:58:35,2026-01-17 10:28:43,0.184,32.86,2.61,30.25,CANCELED,replace,869,39,0.172,0.051,58,,portfolio,EIP-712,accepted,2,4,726,219.41,False,False,False,2026-01-17
ord_QTE9FR9ZQV23,tr_0059,mkt_002,evt_002,YES,BUY,LIMIT,GTC,False,2026-01-17 05:51:40,2026-01-17 08:20:07,0.473,23.73,1.64,22.09,OPEN,,71,347,0.485,-0.42,144,builder_gamma,portfolio,EIP-712,accepted,1,0,316,382.53,True,False,False,2026-01-17
ord_3JN9XOTENQZI,tr_0162,mkt_028,evt_028,NO,BUY,LIMIT,GTC,False,2026-01-17 05:55:46,2026-01-17 11:18:37,0.643,5.0,0.33,4.67,CANCELED,risk_engine,419,338,0.662,0.274,106,builder_alpha,notification,EIP-712,accepted,1,0,614,1566.45,False,True,True,2026-01-17
ord_FY357STKLGR8,tr_0265,mkt_047,evt_047,NO,SELL,LIMIT,GTC,False,2026-01-17 06:10:58,2026-01-17 10:33:59,0.7,40.73,1.23,39.5,CANCELED,user_cancel,122,302,0.711,-0.056,45,builder_alpha,search,EIP-712,accepted,0,0,200,393.7,True,False,False,2026-01-17
ord_47JR4Z94HJJP,tr_0035,mkt_029,evt_029,NO,BUY,LIMIT,GTC,False,2026-01-17 06:20:15,2026-01-17 06:24:41,0.676,29.91,29.91,0.0,FILLED,,132,36,0.671,0.248,137,builder_alpha,search,EIP-712,accepted,1,0,333,405.15,False,False,False,2026-01-17
ord_IY68GDU9V6QT,tr_0292,mkt_035,evt_035,NO,BUY,LIMIT,GTC,False,2026-01-17 06:20:49,2026-01-17 06:36:01,0.293,16.26,0.5,15.76,CANCELED,market_close,192,82,0.297,-0.336,49,builder_gamma,portfolio,EIP-712,accepted,0,0,229,1567.46,True,True,False,2026-01-17
ord_VJDGJ0CVXUVJ,tr_0142,mkt_001,evt_001,YES,SELL,LIMIT,FAK,False,2026-01-17 06:30:09,2026-01-17 07:49:34,0.852,44.61,6.09,38.52,OPEN,,296,36,0.866,-0.297,108,builder_alpha,portfolio,EIP-712,rejected,0,1,290,2710.98,True,True,False,2026-01-17
ord_W3UDU2MWMWLM,tr_0147,mkt_031,evt_031,YES,BUY,LIMIT,GTC,True,2026-01-17 06:35:31,2026-01-17 08:13:42,0.637,33.01,7.68,25.33,PARTIAL,,437,257,0.649,0.279,5,builder_alpha,portfolio,EIP-712,accepted,2,0,448,1568.11,False,False,False,2026-01-17
ord_6H1X4R7VRQQL,tr_0291,mkt_040,evt_040,NO,BUY,LIMIT,GTC,False,2026-01-17 06:38:42,2026-01-17 07:02:03,0.25,5.44,5.44,0.0,FILLED,,134,161,0.268,0.015,74,builder_beta,portfolio,EIP-712,under_review,1,1,462,458.27,True,False,False,2026-01-17
ord_I37GAQEEHR2D,tr_0110,mkt_027,evt_027,NO,BUY,LIMIT,FOK,False,2026-01-17 06:41:32,2026-01-17 06:41:47,0.37,36.83,36.83,0.0,FILLED,,284,78,0.395,0.285,25,builder_beta,notification,EIP-712,accepted,1,2,399,279.51,False,False,False,2026-01-17
ord_B3J099USU07J,tr_0275,mkt_008,evt_008,NO,BUY,LIMIT,GTC,True,2026-01-17 07:11:57,2026-01-17 10:53:54,0.552,20.28,3.42,16.86,CANCELED,user_cancel,278,282,0.562,-0.648,113,builder_gamma,builder_embed,EIP-712,accepted,2,1,42,1354.13,False,False,False,2026-01-17
ord_3MQGOV31KB4S,tr_0344,mkt_002,evt_002,NO,SELL,LIMIT,FAK,False,2026-01-17 07:12:29,2026-01-17 07:21:59,0.541,66.15,66.15,0.0,FILLED,,550,48,0.562,-0.062,87,,notification,EIP-712,accepted,1,2,224,3210.14,False,True,False,2026-01-17
ord_C2P0NQ6FZF4G,tr_0189,mkt_002,evt_002,YES,SELL,LIMIT,FAK,False,2026-01-17 07:17:21,2026-01-17 07:41:26,0.568,12.03,12.03,0.0,FILLED,,285,69,0.539,-0.356,148,builder_gamma,builder_embed,EIP-712,accepted,0,1,617,1869.9,False,False,False,2026-01-17
ord_OJP9DPE7U4JM,tr_0001,mkt_008,evt_008,YES,BUY,LIMIT,GTC,False,2026-01-17 07:35:11,2026-01-17 12:45:27,0.583,5.34,1.83,3.51,PARTIAL,,396,303,0.571,-0.296,5,,notification,EIP-712,accepted,1,2,404,5760.51,True,True,False,2026-01-17
ord_QVU8UAEBG2HG,tr_0263,mkt_030,evt_030,NO,SELL,LIMIT,GTD,False,2026-01-17 07:38:51,2026-01-17 08:10:35,0.385,63.62,3.5,60.12,CANCELED,market_close,556,66,0.366,-0.079,53,builder_beta,notification,EIP-712,accepted,0,1,54,1995.85,False,False,False,2026-01-17
ord_XNKLTJCD60YJ,tr_0020,mkt_040,evt_040,NO,BUY,LIMIT,GTC,False,2026-01-17 07:39:00,2026-01-17 12:09:37,0.178,5.91,0.47,5.44,PARTIAL,,176,46,0.197,-0.255,148,,portfolio,EIP-712,accepted,1,0,591,859.53,False,False,False,2026-01-17
ord_N46HBTM6BV3S,tr_0002,mkt_040,evt_040,NO,SELL,LIMIT,GTC,False,2026-01-17 07:55:14,2026-01-17 08:03:53,0.255,7.83,7.83,0.0,FILLED,,153,192,0.268,0.105,164,builder_gamma,notification,EIP-712,accepted,1,0,281,637.33,False,True,False,2026-01-17
ord_8O9OU7P9DQYC,tr_0215,mkt_015,evt_015,YES,SELL,LIMIT,GTD,False,2026-01-17 08:51:28,2026-01-17 11:08:33,0.519,25.82,5.7,20.12,CANCELED,user_cancel,317,59,0.498,0.763,69,builder_gamma,notification,EIP-712,accepted,0,1,532,3557.68,False,False,False,2026-01-17
ord_J0NG2TTJEZQH,tr_0131,mkt_038,evt_038,YES,BUY,LIMIT,FAK,False,2026-01-17 08:52:06,2026-01-17 08:52:20,0.572,48.31,48.31,0.0,FILLED,,347,52,0.574,-0.215,71,,market_page,EIP-712,accepted,0,2,721,504.45,False,False,False,2026-01-17
ord_V83AUWFZY7XO,tr_0090,mkt_008,evt_008,YES,BUY,LIMIT,GTC,False,2026-01-17 08:53:09,2026-01-17 14:47:29,0.465,21.57,1.39,20.18,CANCELED,market_close,276,129,0.488,0.486,63,builder_alpha,search,EIP-712,accepted,0,0,549,2985.26,True,False,False,2026-01-17
ord_SN3NFJE09K3Q,tr_0026,mkt_027,evt_027,NO,BUY,LIMIT,GTC,False,2026-01-17 08:58:37,2026-01-17 13:57:29,0.794,14.96,0.13,14.83,CANCELED,user_cancel,101,59,0.78,-0.501,83,builder_alpha,search,EIP-712,accepted,0,1,625,568.98,False,False,False,2026-01-17
ord_PYG3X9X7NGSB,tr_0313,mkt_007,evt_007,NO,BUY,LIMIT,GTC,False,2026-01-17 08:59:38,2026-01-17 09:16:54,0.134,5.0,5.0,0.0,FILLED,,137,155,0.121,-0.544,151,builder_alpha,market_page,EIP-712,accepted,0,2,397,684.95,True,False,False,2026-01-17
ord_P679DHV42K1N,tr_0147,mkt_026,evt_026,YES,SELL,LIMIT,FAK,False,2026-01-17 09:11:17,2026-01-17 09:38:17,0.791,13.93,13.93,0.0,FILLED,,286,69,0.758,0.028,104,builder_alpha,notification,EIP-712,accepted,2,2,448,927.96,False,False,False,2026-01-17
ord_V4DWVHNZOGQJ,tr_0284,mkt_001,evt_001,NO,SELL,LIMIT,GTC,False,2026-01-17 09:27:46,2026-01-17 14:18:34,0.79,49.34,0.01,49.33,CANCELED,market_close,216,97,0.785,-0.026,155,builder_alpha,notification,EIP-712,accepted,0,1,171,3544.62,True,False,False,2026-01-17
ord_DTX4Y82VL19S,tr_0003,mkt_016,evt_016,NO,BUY,LIMIT,GTC,False,2026-01-17 09:30:37,2026-01-17 09:49:10,0.598,16.02,16.02,0.0,FILLED,,87,70,0.609,0.676,62,,notification,EIP-712,accepted,1,0,578,371.96,False,False,False,2026-01-17
ord_1T5CFDE3G5PJ,tr_0302,mkt_026,evt_026,NO,SELL,LIMIT,FOK,False,2026-01-17 09:34:28,2026-01-17 11:32:24,0.869,10.7,0.0,10.7,CANCELED,manual_review,151,150,0.854,-0.403,34,,notification,EIP-712,accepted,0,2,545,551.82,False,False,False,2026-01-17
ord_SYJCUX5ELF2P,tr_0075,mkt_040,evt_040,NO,BUY,LIMIT,FAK,False,2026-01-17 09:48:12,2026-01-17 10:12:58,0.222,15.0,15.0,0.0,FILLED,,157,71,0.243,0.302,30,builder_beta,notification,EIP-712,accepted,0,3,634,3035.46,False,False,False,2026-01-17
ord_AH5R1UKMGENH,tr_0196,mkt_016,evt_016,YES,SELL,LIMIT,GTC,False,2026-01-17 10:06:55,2026-01-17 10:22:38,0.579,39.47,39.47,0.0,FILLED,,111,56,0.584,-0.945,66,builder_gamma,search,EIP-712,accepted,0,0,481,954.88,False,True,False,2026-01-17
ord_QULKWBB19J54,tr_0001,mkt_033,evt_033,NO,BUY,LIMIT,GTC,False,2026-01-17 10:08:51,2026-01-17 11:25:52,0.051,16.79,9.63,7.16,PARTIAL,,160,102,0.064,-0.172,141,builder_gamma,market_page,EIP-712,accepted,1,2,404,800.07,False,False,False,2026-01-17
ord_YHIIQFQSF5VX,tr_0313,mkt_001,evt_001,NO,SELL,LIMIT,FAK,False,2026-01-17 10:13:17,2026-01-17 14:17:52,0.856,20.79,0.96,19.83,CANCELED,stale_price,363,43,0.825,-0.219,143,,builder_embed,EIP-712,accepted,1,0,397,619.12,False,False,False,2026-01-17
ord_XC8WCJQTEF9J,tr_0045,mkt_048,evt_048,YES,BUY,LIMIT,GTC,False,2026-01-17 10:13:42,2026-01-17 10:38:51,0.061,5.12,5.12,0.0,FILLED,,454,75,0.036,-0.1,75,builder_gamma,builder_embed,EIP-712,accepted,1,0,106,1877.04,False,True,False,2026-01-17
